token	weight	state_id
tüsınıgın	198	43493
tüsınıgıñ	200	46890
tüsınık	147	3684
tüsınıksız	231	77251
tüsınıksızdeu	217	77254
tüsınıkteme	231	97047
tüsınıktı	231	94148
tüsınıktırek	230	94151
tüsınıp	231	94962
tüsınıspeuşılık	201	47702
tüsınıstık	186	12120
tüsınıstıkpen	169	12123
tüsınısu	227	91258
tüsınıñız	197	42345
tüsınıñızşı	206	57118
tüsınşı	177	17686
tüsıoıp	229	92965
tüsıp	231	9425
tüsıppa	217	77165
tüsıppın	226	89880
tüsıpsıñ	210	64994
tüsıpsıñder	221	83481
tüsıptı	164	9427
tüsır	231	4091
tüsırdı	171	13319
tüsırdık	195	39273
tüsırdım	171	13801
tüsırdıñ	181	21776
tüsıre	149	4092
tüsıredı	165	9871
tüsıreiık	192	35351
tüsıreiın	184	24402
tüsıremın	192	34587
tüsıremız	168	11930
tüsıresız	205	55000
tüsıresıñ	181	21093
tüsıretın	231	96703
tüsırgen	152	4891
tüsırgende	191	32751
tüsırgendı	221	83502
tüsırgım	191	33472
tüsırme	177	17475
tüsırmedı	222	62610
tüsırmedım	209	62611
tüsırmedıñ	216	75987
tüsırmegen	213	69616
tüsırmei	182	21873
tüsırmeidı	207	59110
tüsırmeitın	215	74092
tüsırmeñız	214	71033
tüsırmeşı	213	70688
tüsırse	196	34934
tüsırsei	204	53173
tüsırsek	205	54698
tüsırsem	192	34935
tüsırseñ	200	47302
tüsırsın	208	60269
tüsırtıp	211	67100
tüsıru	152	5061
tüsırudı	205	55475
tüsıruge	170	12935
tüsırı	220	18380
tüsırıledı	218	78650
tüsırılgen	178	18384
tüsırılım	205	54961
tüsırıp	231	50649
tüsırıptı	202	50651
tüsırıñder	201	48769
tüsırşı	178	18678
tüsıñder	209	62842
tüsıñe	189	30648
tüsşı	193	35874
tüt	226	50182
tüte	225	89057
tütık	202	50184
tütıkşe	208	60004
tütın	231	51791
tütını	205	51792
tütının	203	51793
tütıp	214	72563
tüz	195	13081
tüze	191	13082
tüzedı	178	18386
tüzei	207	59150
tüzeledı	208	60925
tüzelıp	207	58112
tüzep	170	13083
tüzete	211	67068
tüzetu	172	14321
tüzetuge	200	46402
tüzetın	192	34849
tüzetıp	186	27152
tüzeu	193	36832
tüzeuge	208	60956
tüzu	231	39769
tüzudıñ	201	48765
tüzuşı	196	39771
tüzıldı	211	66868
tüzıledı	172	14060
tüzıletın	193	36453
tüzılgen	181	21719
tüzılu	192	33379
tüzıluı	191	33380
tüñılgen	196	41117
tüñılme	210	63980
tüñılu	219	79863
tüñılıp	178	18318
tüşkıru	220	82614
tüşkırıp	197	41651
tıfu	224	87189
tıfä	224	82641
tıfäi	220	82642
tıge	183	23514
tıgedı	189	30453
tıgemız	206	57413
tıgetın	188	30004
tıgu	170	12606
tıguge	193	35794
tıgılgen	190	32006
tıgın	174	15269
tıgınen	197	41935
tıgınge	226	90060
tıgınşı	184	24222
tıgınşılık	230	94415
tıgıp	231	95710
tıgıs	190	32133
tık	231	14366
tıkbūryşty	172	14373
tıke	231	46090
tıkelei	231	95534
tıken	200	46091
tıkenek	219	81059
tıkesınen	226	89787
tıkke	220	22319
tıkken	182	22320
tıkpe	228	92228
tıktörtbūryş	188	29053
tıktı	209	45672
tıktım	199	45673
tıktırgen	221	83852
tıktıru	222	84984
tıktırıp	202	49401
tıktıñ	210	63717
tıkūşaq	227	90751
tıl	231	3308
tılasty	220	82414
tılaşar	225	89048
tılde	231	30670
tıldegı	191	33431
tılden	231	95016
tılder	189	30671
tılderdı	195	39440
tılderı	191	33258
tılderın	194	37182
tılderınde	195	38741
tıldes	202	50532
tıldesu	223	86175
tıldesıp	223	86124
tıldı	231	6946
tıldık	165	10116
tıldıñ	158	6947
tıle	180	9574
tıledı	216	12710
tıledım	170	12711
tılegen	231	85327
tılegenıñ	222	85392
tılegenşe	222	85329
tılegı	177	17787
tılegım	185	25210
tılegımdı	196	39725
tılegımız	204	53276
tılegımızdı	206	56703
tılegın	193	36151
tılegıne	222	85402
tılegıñ	186	26707
tılegıñdı	194	37961
tılegıñe	203	51332
tılegıñız	203	52491
tılegıñızdı	217	77949
tılegıñızge	214	71546
tılei	192	34467
tıleidı	204	53746
tıleimın	231	94769
tıleimız	231	95649
tıleitın	201	48945
tıleitınım	210	64031
tıleiık	194	37371
tıleiın	223	86109
tılek	231	9575
tılekke	212	68332
tılekpen	200	46765
tılekte	224	9577
tılekter	164	9578
tılekterdı	202	50317
tılekterdıñ	207	59020
tılekterge	212	68753
tılekterı	202	20210
tılekterım	227	20211
tılekterımdı	229	93251
tılekterımız	180	20213
tılekterımızdı	200	47501
tılekterın	203	52424
tılekterıñ	231	40922
tılekterıñdı	198	43708
tılekterıñe	199	45577
tılekterıñız	231	40924
tılekterıñızdı	198	43409
tılekterıñızge	196	40926
tılektes	187	20601
tılektespı	214	20603
tılektespın	231	95329
tılektespız	180	20604
tılektestık	229	92751
tılektı	190	31788
tılektıñ	207	58291
tılekşı	188	29219
tılekşımın	192	34685
tılekşımız	194	37805
tılemeimın	212	67248
tılendiev	208	61103
tılep	231	95804
tıler	212	26947
tılerım	186	26949
tılese	226	52926
tılesem	204	52927
tıleseñ	204	53660
tıleubek	207	59355
tıleuberdı	215	73545
tıleuge	226	90421
tıleuhan	193	35985
tıleujan	211	65925
tıleulerıñdı	227	90895
tıleules	198	44165
tıleulespın	215	73353
tıleuı	219	35660
tıleuımdı	223	86863
tıleuımızdı	227	91518
tıleuın	209	61828
tıleuıñdı	193	35663
tıleuıñızdı	215	74239
tıleñder	218	79683
tıleñız	222	84439
tıleş	218	79203
tıleşı	224	87462
tılge	163	9351
tılközden	220	82283
tıllä	225	88892
tılmaş	222	85512
tılme	223	15291
tılmen	174	15292
tılsız	209	61914
tılu	215	73706
tılı	231	3309
tılık	213	70686
tılım	164	9432
tılımdı	183	23780
tılımen	180	20047
tılımnıñ	212	67509
tılımız	200	46810
tılımızdı	201	48087
tılın	231	3310
tılınde	145	3312
tılındegı	173	14680
tılıne	158	6982
tılınen	231	94990
tılınıñ	163	9068
tılıp	194	37610
tılıñ	173	14762
tılıñde	218	79760
tılıñdı	175	16039
tılıñe	205	55814
tılıñmen	210	63441
tılıñnen	195	38920
tılıñızdı	225	88684
tılşı	203	51889
tılşısı	225	88990
tındı	224	87801
tıntuır	225	88283
tıpten	173	14567
tıptı	231	95041
tırektı	215	74452
tırektık	224	88064
tırelıp	177	17771
tırep	180	20355
tıreu	200	47195
tıreuış	221	83593
tırke	199	1844
tırkedı	207	33013
tırkedım	191	33014
tırkedıñ	211	67166
tırkedıñız	221	83920
tırkegen	185	26257
tırkei	175	16439
tırkeidı	202	50355
tırkeimın	187	28476
tırkeimız	207	59585
tırkeisız	212	68322
tırkeisıñ	216	76028
tırkeitın	207	58955
tırkeiın	202	50380
tırkeldı	173	1847
tırkeldık	199	45647
tırkeldım	137	1848
tırkeldıñ	185	26206
tırkeldıñız	193	35434
tırkele	155	5884
tırkeledı	188	29678
tırkeleiık	201	47741
tırkeleiın	206	56997
tırkelemın	201	47896
tırkelemız	173	15076
tırkelesız	191	32792
tırkelesıñ	199	45718
tırkeletın	192	34063
tırkelgen	151	4610
tırkelgende	207	48260
tırkelgender	201	48261
tırkelgenge	207	58987
tırkelgennen	215	74493
tırkelgenıme	223	86765
tırkelmegen	182	22463
tırkelmei	195	39444
tırkelse	197	25577
tırkelsem	199	45724
tırkelseñ	196	25578
tırkelseñız	185	25580
tırkelu	153	5303
tırkeluge	188	29628
tırkelım	223	86888
tırkelıp	231	95086
tırkelıñder	198	42818
tırkelıñderşı	198	43575
tırkelıñız	196	40691
tırkelıñızder	196	40694
tırkelıñızşı	206	56205
tırkelşı	171	13272
tırkeme	226	76315
tırkemegen	230	94661
tırkemei	217	76316
tırkemelı	221	84245
tırkep	148	3852
tırkes	190	30250
tırkese	218	67749
tırkesek	230	94068
tırkesem	212	67750
tırkeseñ	222	84713
tırkeseñız	222	84715
tırkesu	221	83358
tırkesı	189	30251
tırketu	230	94552
tırketıp	215	73225
tırkeu	231	33579
tırkeude	212	67977
tırkeuden	212	68647
tırkeudı	218	79337
tırkeuge	191	33581
tırkeulı	228	92282
tırkeuşı	230	94078
tırlıgı	167	11185
tırlıgım	195	39448
tırlıgımdı	206	57776
tırlıgımen	207	59433
tırlıgın	179	19647
tırlıgıne	206	57668
tırlıgıñ	196	40799
tırlıgıñdı	199	45606
tırlık	231	26988
tırlıkke	200	47172
tırlıkpen	208	60351
tırlıkten	215	74334
tırlıkter	186	26991
tırlıkterdı	213	69345
tırlıktermen	202	50195
tırlıkterı	196	41187
tırlıkterım	205	55759
tırlıkterımdı	210	63812
tırlıkterın	207	58513
tırlıkterıñ	207	59319
tırlıkterıñdı	213	69928
tırlıktı	196	39901
tırlıktıñ	211	66856
tırı	231	23048
tırıdei	188	29993
tırılei	209	63352
tırılgen	222	84506
tırılıp	199	45072
tırımın	190	32015
tırısınde	203	51655
tırısıñ	183	23051
tırşılıgı	183	23399
tırşılıgın	193	36709
tırşılık	231	37332
tırşılıkte	214	71445
tırşılıktıñ	194	37335
tıs	231	5839
tıske	231	96880
tıspen	219	80993
tıssız	229	93170
tıste	206	6707
tıstegen	209	62442
tıstei	220	81788
tıstelep	216	75824
tısten	198	44099
tıstep	157	6708
tıster	213	39543
tısterı	195	39544
tısterın	209	61584
tısterıñ	217	77505
tısteu	217	77740
tıstı	180	20197
tıstıñ	193	36383
tısı	231	5840
tısım	155	5841
tısımdı	175	16406
tısıme	200	47133
tısın	231	55027
tısıne	205	55028
tısınıñ	224	87280
tısıñ	174	15514
tısıñdı	190	31928
tısıñe	209	62830
tısıñız	210	65026
tıtırkendırgış	204	52707
tıtırkenu	229	93171
tıtırkenıp	203	52243
tız	226	10977
tızbegı	185	26197
tızbegın	202	50074
tızbek	192	35057
tızbektı	202	49374
tıze	182	22061
tızeden	188	29617
tızem	204	53013
tızerlep	208	60531
tızesı	193	36248
tızgın	226	75653
tızgının	216	75655
tızu	226	89552
tızım	231	10979
tızımde	179	19441
tızımdegı	199	45240
tızımdı	187	27739
tızımge	183	23318
tızımmen	217	77392
tızımnen	206	56655
tızımı	167	10980
tızımın	231	52538
tızımınde	205	55981
tızımıne	203	52539
tızıp	196	39781
tşpaş	215	74019
tūiaq	200	47018
tūiaqty	209	62557
tūiağy	212	67524
tūiyq	169	12236
tūiyqtalu	222	85408
tūiyqtau	221	83799
tūiyqtyq	218	78641
tūiğyn	219	79967
tūjyrym	181	19929
tūjyrymdama	204	42323
tūjyrymdamasy	197	42325
tūjyrymdau	214	71887
tūjyrymdy	180	19931
tūla	191	33101
tūlpar	175	16025
tūlparym	230	93806
tūlparyñ	197	42620
tūlğa	153	5293
tūlğaaralyq	206	56842
tūlğalar	178	18486
tūlğalardy	212	30810
tūlğalardyñ	189	30811
tūlğaly	201	24865
tūlğalyq	184	24866
tūlğany	190	32238
tūlğanyñ	231	96688
tūlğasy	193	36736
tūlğasyn	203	38571
tūlğasynyñ	195	38573
tūlğasyz	230	94146
tūma	226	6284
tūman	176	17059
tūmandy	210	65423
tūmar	231	88893
tūmarşa	225	88895
tūmau	156	6285
tūmaudan	185	26180
tūmsyq	220	82617
tūnba	204	53049
tūndyru	218	79507
tūnjyr	229	93107
tūnyp	187	28200
tūnyq	189	30138
tūnğan	216	75484
tūnşyqtyryp	217	76710
tūnşyğyp	188	29964
tūqym	159	7542
tūqymdary	212	68671
tūqymdas	209	62736
tūqymdasy	226	69611
tūqymdasyna	213	69613
tūqymdasynyñ	227	90785
tūqymdy	194	37612
tūqymdyq	222	85418
tūqymnyñ	212	68327
tūqymqualauşylyq	221	82986
tūqymy	194	37545
tūqymyn	211	66298
tūr	231	522
tūra	231	2431
tūrady	231	94843
tūraiyn	162	8889
tūraiynşy	210	65024
tūraiyq	231	59904
tūraiyqşy	208	59906
tūramyn	143	2873
tūramyz	152	4957
tūran	181	21142
tūraq	210	2432
tūraqsyz	198	42844
tūraqsyzdyq	222	84503
tūraqty	140	2434
tūraqtylyq	193	36330
tūrar	231	37900
tūrarbek	199	45843
tūrarlyq	194	37903
tūrarlyqtai	229	92806
tūrarmyn	226	89905
tūrarğa	225	88226
tūrasyz	161	8314
tūrasyzdar	203	51001
tūrasyñ	231	25871
tūrasyñdar	185	25874
tūratynyn	186	27218
tūratynyñdy	216	75848
tūrdy	231	1455
tūrdym	133	1456
tūrdyq	231	97607
tūrdyñ	231	19350
tūrdyñdar	180	20045
tūrdyñyz	179	19352
tūrlan	209	63098
tūrlauly	196	39888
tūrlausyz	195	39640
tūrly	228	55847
tūrlybek	205	55850
tūrmady	200	47014
tūrmadym	204	53224
tūrmaidy	168	11463
tūrmaimyz	211	65915
tūrmaisyz	217	76935
tūrmaisyñ	187	27822
tūrmaityn	181	21441
tūrman	217	77298
tūrmaq	187	28878
tūrmasam	203	51229
tūrmasañ	204	53330
tūrmau	216	75058
tūrmağan	196	39896
tūrmyn	119	525
tūrmys	156	1410
tūrmysqa	133	1412
tūrmysta	175	16081
tūrmystamyn	219	80641
tūrmystasyñ	225	89070
tūrmystağy	211	66543
tūrmystyq	174	15188
tūrmysy	203	52182
tūrmysyn	210	63988
tūrmyz	166	10868
tūrpaiy	225	88379
tūrpatty	222	85667
tūrsa	231	4332
tūrsada	180	20111
tūrsai	164	9445
tūrsam	150	4333
tūrsamda	189	30104
tūrsaq	177	17672
tūrsaqta	215	73248
tūrsañ	158	6978
tūrsañda	204	53543
tūrsañdar	206	57730
tūrsañyz	185	26224
tūrsañyzdar	218	79676
tūrsañyzşy	212	68977
tūrsynai	174	15238
tūrsynbai	186	27591
tūrsynbek	178	18531
tūrsyndar	211	66197
tūrsynhan	200	47329
tūrsyz	231	53135
tūrsyzdar	204	53138
tūrsyñ	231	24167
tūrsyñdar	184	24170
tūru	231	8386
tūrudy	199	45708
tūruy	179	19590
tūruyñ	210	65084
tūruğa	161	8388
tūrymtai	226	89747
tūrypsyñ	201	48560
tūrypty	204	53265
tūrys	193	35711
tūrysty	218	78251
tūryñdar	231	53657
tūryñdarşy	204	53659
tūryñyz	143	2915
tūryñyzdar	184	24045
tūryñyzşy	174	15792
tūrğaly	217	76614
tūrğan	231	1934
tūrğanbek	195	38429
tūrğanda	137	1936
tūrğandai	231	97445
tūrğandar	193	35479
tūrğandy	189	30317
tūrğandyqtan	210	65044
tūrğanmyn	206	57660
tūrğannan	188	29898
tūrğannyñ	213	70014
tūrğansyñ	212	67465
tūrğany	165	8566
tūrğanym	176	16685
tūrğanyma	200	45887
tūrğanymdy	202	50256
tūrğanyn	162	8567
tūrğanyna	198	42731
tūrğanyñ	195	38274
tūrğanyñda	220	81411
tūrğanyñdy	199	45534
tūrğanğa	189	31084
tūrğanşa	204	53805
tūrğasyn	176	17037
tūrğy	230	9113
tūrğyda	182	10882
tūrğydan	166	10883
tūrğylyqty	197	41574
tūrğyn	163	9114
tūrğyndar	193	35791
tūrğyndardyñ	201	48320
tūrğyndary	231	42104
tūrğyndaryna	213	69660
tūrğyndarynyñ	197	42107
tūrğyny	189	30255
tūrğysy	203	17733
tūrğysynan	177	17736
tūrğyza	205	56100
tūrğyzatyn	218	78475
tūrğyzbai	220	82037
tūrğyzdy	209	62587
tūrğyzu	201	48473
tūrğyzğan	216	75128
tūrğyzşy	226	90091
tūrşy	231	95802
tūsaq	230	94249
tūsau	166	10558
tūsaukeser	186	27170
tūsauyn	188	29127
tūsken	214	71875
tūskiız	226	90515
tūstaryn	206	56192
tūsyna	198	43319
tūsynan	208	61024
tūsynda	177	17841
tūtady	217	77400
tūtamyn	202	50536
tūtanu	219	80414
tūtar	190	31892
tūtas	164	9386
tūtastai	199	45488
tūtastyq	214	71180
tūtatyn	205	54757
tūtqa	229	56326
tūtqan	206	56327
tūtqany	207	59403
tūtqasy	211	65710
tūtqasyn	217	77693
tūtqiyldan	225	89348
tūtqyn	216	63396
tūtqynğa	209	63398
tūtqyr	221	84330
tūtu	218	78476
tūtynu	192	35179
tūtynuşy	198	42944
tūtynuşylyq	221	83557
tūtyp	198	43974
tūtyğu	230	94521
tūz	231	13583
tūzaq	207	59536
tūzben	200	46787
tūzdap	187	28136
tūzdar	194	37088
tūzdau	215	74066
tūzdy	171	13585
tūzdyq	197	41991
tūzsyz	221	84306
tūzy	177	17542
tūzyn	205	51127
tūzynyñ	203	51129
tūzğa	208	59853
tūñğiyq	213	69754
tūñğiyqtan	227	91055
tūñğyş	137	1931
tūñğyşy	212	57014
tūñğyşym	206	57015
tūñğyşyñnyñ	217	77404
tūğyl	230	93992
tūğyn	172	14189
tūğyr	220	60818
tūğyrly	208	60820
tūşpara	228	92377
tūşy	196	40865
uait	207	58906
uaiym	231	38447
uaiymda	196	38449
uaiymdadym	206	56864
uaiymdai	231	38450
uaiymdaimyn	195	38453
uaiymdaimyz	224	87857
uaiymdaisyñ	212	67821
uaiymdaityn	198	43465
uaiymdam	224	49159
uaiymdama	231	49160
uaiymdamai	231	97635
uaiymdamasai	203	50959
uaiymdamañdar	201	49164
uaiymdamañyz	231	64216
uaiymdamañyzdar	210	64219
uaiymdamaşy	202	50441
uaiymdap	231	95183
uaiymdatpai	211	66589
uaiymdatyp	201	47636
uaiymdau	216	75120
uaiymdağan	209	61708
uaiymdağannan	226	89598
uaiymdy	229	92968
uaiymmen	223	86237
uaiymnan	203	52319
uaiymy	207	58642
uaiymyñ	215	73764
uaiymşyl	216	74814
uaqiğa	220	82593
uaqyi	226	90250
uaqyt	231	2047
uaqytqa	231	95278
uaqytta	231	10968
uaqyttan	167	10969
uaqyttar	199	26807
uaqyttarda	186	26809
uaqyttary	193	35563
uaqyttaryn	203	51057
uaqyttaryñ	195	38809
uaqyttaryñdy	213	69911
uaqyttaryñyzdy	210	64450
uaqyttağy	190	32008
uaqytty	231	14655
uaqyttyq	216	75197
uaqyttyñ	173	14656
uaqyty	231	2048
uaqytyly	153	5211
uaqytym	231	6993
uaqytymda	193	36568
uaqytymdy	178	18388
uaqytymen	158	6995
uaqytymyz	194	37249
uaqytymyzdy	201	48878
uaqytyn	231	2049
uaqytyna	192	34338
uaqytynan	196	40147
uaqytynda	138	2051
uaqytynyñ	202	50785
uaqytysy	209	34819
uaqytysynda	192	34822
uaqytyñ	157	6840
uaqytyñda	195	38700
uaqytyñdy	170	13053
uaqytyñyz	173	14706
uaqytyñyzdy	180	20215
uaqytşa	231	95435
uaz	177	17470
uağyz	231	96692
uezd	223	75637
uezdık	216	75639
uf	200	97780
uidemn	218	79688
uije	222	84720
uje	231	94714
ujk	209	61646
ukrain	214	32979
ukraina	191	32980
ulağyş	227	90866
ulbi	226	90233
univerdegı	214	71883
univerden	197	42467
univerdı	203	43677
univerdıñ	198	43678
univermag	215	73855
universiada	210	64585
universitet	167	11118
universitete	211	67072
universitetke	207	57897
universitette	207	58872
universitettıñ	216	75481
universitety	229	93405
universitetı	173	14664
universitetınde	209	62037
universitetınıñ	192	34537
uou	200	97779
uqalau	218	78305
urbanizasiia	221	83082
urdu	230	94317
urokah	185	25866
utas	219	80200
uyldyryq	222	85795
uyq	205	54938
uytty	212	69107
uäde	231	55067
uädege	213	70044
uädem	216	58069
uädemde	207	58071
uädemdı	216	75805
uädenı	207	58256
uädesın	218	60014
uädesınde	208	60016
uädeñ	212	55068
uädeñde	205	55070
uäj	228	79702
uäjıp	218	79704
uälihanov	181	21794
uäzır	200	46100
uäzırler	227	91610
uım	216	74854
uşilkoi	216	75449
uşilku	225	89292
vabank	216	75160
vafli	173	14683
vagina	211	65598
vagon	156	6216
vagonda	212	68152
vagondary	230	93951
vagony	216	74662
vagonğa	214	72481
vahta	172	13926
vahtada	182	22164
vahtadan	198	43897
vahtağa	185	26208
vahter	222	85201
vahty	206	57431
vai	231	15757
vaifai	231	28930
vaifaidy	195	39392
vaifaimen	188	28933
vaifaiy	213	65648
vaifaiymen	211	65651
vaifaiğa	209	63183
vaikiki	202	50478
vain	174	15758
vaina	215	74355
vaindar	202	50528
vainer	194	37408
vajno	152	5005
vajnyi	171	13230
vajnyida	225	89189
vakansii	202	23571
vakansiia	183	23572
vaksina	193	35773
vakuum	196	40998
vakuumdyq	230	93659
vakzalda	223	86343
val	198	14512
valeibolğa	219	81281
valeikum	176	16885
valeikumassaliam	230	94128
valensiia	216	75947
valentina	192	34721
valenttık	223	86229
valenttılık	215	74523
valera	201	48498
valeriia	203	51862
valia	173	14514
validol	226	90149
valin	223	86335
valiuta	185	26272
valiutalyq	213	70298
vam	231	4002
vami	149	4003
vampir	186	26784
vanadii	226	89878
vanda	229	93577
vanga	198	43064
vania	182	22430
vaniia	221	84088
vanna	231	15992
vannada	189	30095
vannadan	200	46379
vannany	210	63418
vannağa	175	15994
vanne	205	54690
vannovkağa	225	89114
vannyi	189	31027
vareniki	195	39380
varfeis	225	88890
variant	231	13324
variantta	209	25151
varianttar	185	25152
varianttary	212	67305
varianttaryn	217	77450
variantty	206	57429
varianty	171	13325
variantyn	197	41926
varikoz	197	41469
varvar	225	89055
vas	231	8061
vasap	160	8063
vasapka	196	41095
vasappen	192	34560
vasapqa	180	20017
vasapta	188	29959
vasaptan	190	32587
vasapty	215	73643
vasia	188	29990
vasilii	203	51630
vat	170	12616
vata	197	42300
vatman	225	88857
vatsaby	180	20278
vatsabym	197	41640
vatsabyn	192	22618
vatsabyna	182	22619
vatsap	231	26313
vatsape	186	26522
vatsapka	185	26315
vatsappen	186	26373
vatsapqa	231	95043
vatsapta	231	76245
vatsaptan	231	95166
vatsaptağy	217	76247
vatsapty	231	39587
vatsaptyñ	195	39588
vatsapu	194	37147
vatsyñ	216	75874
vatt	221	84322
vau	153	5366
vauşer	176	16812
vaz	231	34491
vaza	192	34492
vazelin	213	70783
vazvrat	219	80299
vaş	140	2440
vaşa	158	7232
vaşe	231	12382
vaşego	172	14452
vaşei	169	12383
vaşem	186	24555
vaşemu	184	24556
vaşi	231	16841
vaşih	176	16842
vaşu	170	12891
vdrug	151	4737
vdvoem	197	41349
veb	181	21685
veber	212	68180
vebinar	184	24688
vedio	170	12778
vedro	197	41306
vegetativtı	196	39709
vegetativtık	209	63247
vek	173	14609
veka	178	19048
vektor	194	28698
vektordyñ	223	85859
vektorlar	220	81762
vektorlyq	187	28701
vektory	215	73037
vektorynyñ	225	88438
vektra	198	43057
velik	178	18758
velikaia	204	53385
velikii	181	21619
velikpen	198	43742
veliur	185	25499
velo	223	73959
velosiped	231	73964
velosipedpen	215	73967
venera	146	3492
veneradan	227	90765
veneramen	228	92580
venerany	221	63846
veneranyñ	210	63847
venerağa	212	67496
venom	186	27408
ventiliator	210	64750
vera	172	14233
verbaldy	224	87491
verh	191	32725
verhnii	191	33309
verifikasiia	203	52441
veriu	161	8172
verni	190	15925
vernite	175	15927
verno	165	10192
vernu	194	37219
vernyi	181	21252
veronika	187	28208
versiia	169	12194
versiiasy	206	56601
ves	150	4464
veselaia	188	29005
veselo	179	19754
vesna	185	25828
vest	213	18964
vestern	228	92244
vesti	178	18965
vesy	168	11690
vesölyi	210	63833
vet	181	19984
veter	180	19986
veterinar	217	76382
veterinariia	217	76385
veterinarlyq	222	85385
vetrennyi	206	57059
vetrenyi	187	28514
vetrianka	203	51878
vetrovka	222	85343
vezde	158	7006
vezet	198	43696
veşei	193	36638
veşer	231	8532
veşera	162	8533
veşerde	192	34661
veşerden	205	54394
veşerdı	216	75951
veşerge	171	13306
veşerinka	189	31216
veşernyi	203	51703
veşerom	231	95400
veşeru	197	42417
veşi	156	6384
veşno	152	4837
veşnyi	195	38472
veşu	224	87100
vhod	151	4730
vhodit	185	25559
vibrasiia	211	66430
vid	231	2230
vida	181	21843
vide	162	2231
videl	145	3398
videla	231	95887
videli	177	17649
video	231	2232
videoda	157	6851
videodan	168	11920
videodağy	179	19871
videolar	145	3279
videolardy	160	7875
videolary	186	20563
videolaryn	180	20564
videolaryñ	200	40961
videolaryñdy	196	40963
videomdy	184	24886
videomen	139	2235
videony	231	15475
videonyñ	174	15476
videorolik	177	18034
videosy	160	5153
videosyn	153	5154
videozvanokpen	199	44541
videozvonok	186	25796
videozvonokpen	185	25799
videoñdy	189	30886
videoğa	140	2342
vidimo	173	14676
vidio	231	11164
vidioda	191	33349
vidiolar	176	16914
vidiolardy	190	32569
vidiomen	167	11167
vidiony	231	78524
vidionyn	218	78525
vidiosy	188	29815
vidioğa	231	96896
vidite	191	33657
vidno	152	4854
vidolar	205	54391
vidu	174	15303
vidy	231	96610
viju	153	5186
vika	231	96985
viki	196	40773
vikipediia	200	46408
viktoriia	185	25861
viktorina	211	65983
viktorovna	202	50378
vilka	193	35507
villa	217	77359
vina	183	23116
vinegret	217	76351
vinetka	207	58517
vinetkağa	223	86210
vinil	180	20423
vinks	187	28531
vino	162	8807
vinograd	190	32059
vinovat	173	14653
vinovata	179	19383
vinovaty	198	43769
vint	223	86661
vinşester	206	57262
vip	165	10230
virus	231	36017
virusologiia	221	84051
virustar	199	44802
virustardy	222	78079
virustardyñ	217	78080
virusty	193	36019
virustyq	199	45321
virustyñ	210	63745
virusy	206	57333
viski	184	24461
viskoza	226	89609
vitamin	231	11545
vitaminder	168	11548
vitaminderdı	204	53984
vitamindı	200	46816
vitaminka	208	61517
vitaminy	182	22150
vitia	198	43773
viza	197	36279
vizajist	193	36283
vizantiia	213	69413
vizit	207	59644
vizualizasiia	211	67096
viş	190	31532
vişnia	193	36400
vkada	231	13518
vkadan	171	13519
vkadağy	214	71241
vkam	207	55776
vkamda	221	83901
vkamdy	206	57303
vkamen	205	55778
vkanyñ	221	84286
vkasy	204	53147
vkañdy	217	76509
vkda	231	8369
vkdan	161	8370
vkdağy	206	56892
vklad	198	42908
vkmdy	212	68601
vkmen	201	47796
vkny	200	47154
vko	187	28202
vkontakte	193	36301
vksyn	204	52899
vkus	170	12879
vkusno	177	17541
vkusnye	198	44098
vkusnyi	186	27030
vkusy	186	26781
vkusym	207	59234
vkğa	176	16900
vlad	231	21861
vladimir	182	21865
vladimirovna	197	42031
vlajnyi	185	26261
vlasti	196	40577
vliiaet	193	36679
vliubilsia	231	97549
vliublen	199	45016
vlog	193	35459
vlojenie	183	23075
vlojeniia	210	63795
vmem	221	83230
vmeste	132	1343
vmesto	164	9375
vnature	197	41659
vne	188	29232
vnimanie	131	1256
vnimaniia	165	9894
vniz	182	22170
vnizu	182	22182
vnuk	196	40541
vnuki	198	43951
vnutri	231	96549
voda	155	5952
vode	192	34772
voditelia	206	56975
vodka	194	36922
vodnik	204	53345
vodnikte	224	88081
vodoi	180	20261
vodopad	217	77277
vodu	166	10639
vody	160	7805
voemia	230	94467
voen	212	6409
voenkomat	185	25079
voennyi	156	6412
voina	165	10261
voiny	185	25395
voiti	176	16733
vokal	183	23532
vokaldy	203	51481
vokaldyq	213	70922
vokalist	209	61908
vokalğa	207	58476
vokrug	167	10954
vokzal	165	9917
vokzalda	193	35688
vokzaldan	200	46475
vokzalğa	184	24133
vole	203	3303
voleibol	145	3307
voleiboldy	211	66755
voleibolist	223	86165
voleibolğa	193	36386
volga	204	53283
volia	197	41693
volk	172	14163
volkov	193	36573
volnuisia	185	25918
volny	207	58228
volonter	192	35294
volos	169	7257
volosatyi	230	93915
volosy	159	7258
volşebnye	215	74045
von	231	97293
voobşe	231	94751
voobşem	231	95540
voopşe	187	27905
vopros	137	1840
voprosa	194	37642
voprosom	198	43668
voprosov	177	17624
voprosy	141	2583
vor	193	14018
vord	172	14019
vordqa	194	37982
voron	199	44362
voronka	217	77962
vorota	185	25870
vosk	187	28225
voskresenie	194	37750
vospitanie	187	27919
vospitaniia	194	37789
vostok	179	19570
vostoşnyi	190	32110
vot	231	94754
vova	197	41753
vozduh	175	16320
vozduha	185	25109
vozduşnyi	191	33269
vozle	154	5738
